Number	Words	First Letter	Last Letter	Length		Notes
49498	onginta	o	a	7		
49499	onkalo	o	o	6		
49500	onki	o	i	4		
49501	onkia	o	a	5		
49502	onkija	o	a	6		
49503	onkiliero	o	o	9		
49504	onkimato	o	o	8		
49505	onkimies	o	s	8		
49506	onkivapa	o	a	8		
49507	onkogeeni	o	i	9		
49508	onkogeeninen	o	n	12		
49509	onkogeenisuus	o	s	13		
49510	onkologia	o	a	9		
49511	online-	o	-	7		
49512	onlinejärjestelmä	o	ä	17		
49513	onnahdella	o	a	10		
49514	onnahdus	o	s	8		
49515	onnahtaa	o	a	8		
49516	onnahtelu	o	u	9		
49517	onnekas	o	s	7		
49518	onnekkaasti	o	i	11		
49519	onnekkuus	o	s	9		
49520	onneksi	o	i	7		
49521	onnela	o	a	6		
49522	onnellinen	o	n	10		
49523	onnellisesti	o	i	12		
49524	onnellistaa	o	a	11		
49525	onnellistuttaa	o	a	14		
49526	onnellisuus	o	s	11		
49527	onnellisuuspilleri	o	i	18		
49528	onnenaika	o	a	9		
49529	onnenapila	o	a	10		
49530	onnenhetki	o	i	10		
49531	onnenkantamoinen	o	n	16		
49532	onnenkäpy	o	y	9		
49533	onnenluku	o	u	9		
49534	onnenmaa	o	a	8		
49535	onnenmyyrä	o	ä	10		
49536	onnennumero	o	o	11		
49537	onnenonkija	o	a	11		
49538	onnenpekka	o	a	10		
49539	onnenpeli	o	i	9		
49540	onnenpensas	o	s	11		
49541	onnenpoika	o	a	10		
49542	onnenpotkaus	o	s	12		
49543	onnenpotku	o	u	10		
49544	onnenpyörä	o	ä	10		
49545	onnenpäivä	o	ä	10		
49546	onnentoivottaja	o	a	15		
49547	onnentoivotus	o	s	13		
49548	onnentunne	o	e	10		
49549	onnestaa	o	a	8		
49550	onnetar	o	r	7		
49551	onneton	o	n	7		
49552	onnettomasti	o	i	12		
49553	onnettomuus	o	s	11		
49554	onnettomuusalue	o	e	15		
49555	onnettomuusauto	o	o	15		
49556	onnettomuushetki	o	i	16		
49557	onnettomuuspaikka	o	a	17		
49558	onnettomuustapaus	o	s	17		
49559	onni	o	i	4		
49560	onnikka	o	a	7		
49561	onninen	o	n	7		
49562	onnistaa	o	a	8		
49563	onnistua	o	a	8		
49564	onnistuneesti	o	i	13		
49565	onnistuneisuus	o	s	14		
49566	onnistunut	o	t	10		
49567	onnitella	o	a	9		
49568	onnittelija	o	a	11		
49569	onnittelu	o	u	9		
49570	onnittelukortti	o	i	15		
49571	onnittelukäynti	o	i	15		
49572	onnittelusähke	o	e	14		
49573	onomastiikka	o	a	12		
49574	onomatopoeettinen	o	n	17		
49575	onomatopoieettinen	o	n	18		
49576	ontelo	o	o	6		
49577	onteloammus	o	s	11		
49578	onteloeläin	o	n	11		
49579	onteloida	o	a	9		
49580	onteloinen	o	n	10		
49581	onteloitua	o	a	10		
49582	ontelokangas	o	s	12		
49583	ontelolaatta	o	a	12		
49584	ontelosyylä	o	ä	11		
49585	ontosti	o	i	7		
49586	ontto	o	o	5		
49587	onttolaskimo	o	o	12		
49588	onttosarvinen	o	n	13		
49589	onttous	o	s	7		
49590	ontua	o	a	5		
49591	onyksi	o	i	6		
49592	oodi	o	i	4		
49593	oomega	o	a	6		
49594	oopiumi	o	i	7		
49595	oopiumihumala	o	a	13		
49596	oopiumiluola	o	a	12		
49597	oopiuminpolttaja	o	a	16		
49598	oopiumipiippu	o	u	13		
49599	oopiumiunikko	o	o	13		
49600	ooppera	o	a	7		
49601	ooppera-aaria	o	a	13		
49602	ooppera-alkusoitto	o	o	18		
49603	oopperafestivaalit	o	t	18		
49604	oopperajuhlat	o	t	13		
49605	oopperakapellimestari	o	i	21		
49606	oopperakirjallisuus	o	s	19		
49607	oopperakuoro	o	o	12		
49608	oopperalaulaja	o	a	14		
49609	oopperalaulajatar	o	r	17		
49610	oopperamusiikki	o	i	15		
49611	oopperanäytäntö	o	ö	15		
49612	oopperaorkesteri	o	i	16		
49613	oopperasävellys	o	s	15		
49614	oopperasäveltäjä	o	ä	16		
49615	oopperataide	o	e	12		
49616	oopperatalo	o	o	11		
49617	oopperavoileipä	o	ä	15		
49618	ootrata	o	a	7		
49619	ootraus	o	s	7		
49620	opaakki	o	i	7		
49621	opaali	o	i	6		
49622	opaalilasi	o	i	10		
49623	opalisoida	o	a	10		
49624	opas	o	s	4		
49625	opaskartta	o	a	10		
49626	opaskirja	o	a	9		
49627	opaskirjanen	o	n	12		
49628	opaskoira	o	a	9		
49629	opastaa	o	a	7		
49630	opastaja	o	a	8		
49631	opaste	o	e	6		
49632	opastin	o	n	7		
49633	opastus	o	s	7		
49634	opastusmerkki	o	i	13		
49635	opasvahti	o	i	9		
49636	opasvartija	o	a	11		
49637	opasvihko	o	o	9		
49638	opasvihkonen	o	n	12		
49639	ope	o	e	3		
49640	open house	o	e	10		
49641	open house -kutsut	o	t	18		
49642	operaatio	o	o	9		
49643	operaatioanalyysi	o	i	17		
49644	operaattori	o	i	11		
49645	operatiivinen	o	n	13		
49646	operatiivisesti	o	i	15		
49647	operationaalinen	o	n	16		
49648	operatööri	o	i	10		
49649	operetti	o	i	8		
49650	operettimusiikki	o	i	16		
49651	operettisäveltäjä	o	ä	17		
49652	operoida	o	a	8		
49653	operoija	o	a	8		
49654	operointi	o	i	9		
49655	opetella	o	a	8		
49656	opettaa	o	a	7		
49657	opettaja	o	a	8		
49658	opettajainen	o	n	12		
49659	opettajainhuone	o	e	15		
49660	opettajakoulutus	o	s	16		
49661	opettajakunta	o	a	13		
49662	opettajankoroke	o	e	15		
49663	opettajankoulutus	o	s	17		
49664	opettajankoulutuslaitos	o	s	23		
49665	opettajanpöytä	o	ä	14		
49666	opettajantoimi	o	i	14		
49667	opettajanvirka	o	a	14		
49668	opettajatar	o	r	11		
49669	opettajisto	o	o	11		
49670	opettava	o	a	8		
49671	opettavainen	o	n	12		
49672	opettavaisesti	o	i	14		
49673	opettavaisuus	o	s	13		
49674	opettavasti	o	i	11		
49675	opettavuus	o	s	10		
49676	opettelu	o	u	8		
49677	opetuksellinen	o	n	14		
49678	opetus	o	s	6		
49679	opetusaine	o	e	10		
49680	opetusaineisto	o	o	14		
49681	opetusala	o	a	9		
49682	opetuselokuva	o	a	13		
49683	opetusfilmi	o	i	11		
49684	Opetushallitus	O	s	14		
49685	opetusharjoittelija	o	a	19		
49686	opetusharjoittelu	o	u	17		
49687	opetusjakso	o	o	11		
49688	opetuskeittiö	o	ö	13		
49689	opetuskieli	o	i	11		
49690	opetuslapsi	o	i	11		
49691	opetuslupa	o	a	10		
49692	opetusmateriaali	o	i	16		
49693	opetusmenetelmä	o	ä	15		
49694	opetusmetodi	o	i	12		
49695	opetusministeri	o	i	15		
49696	opetusministeriö	o	ö	16		
49697	opetusmoniste	o	e	13		
49698	opetusneuvos	o	s	12		
49699	opetusohjelma	o	a	13		
49700	opetusopillinen	o	n	15		
49701	opetusoppi	o	i	10		
49702	opetuspaketti	o	i	13		
49703	opetusrunous	o	s	12		
49704	opetusryhmä	o	ä	11		
49705	opetussairaala	o	a	14		
49706	opetussuunnitelma	o	a	17		
49707	opetustila	o	a	10		
49708	opetustoimi	o	i	11		
49709	opetustoiminta	o	a	14		
49710	opetustunti	o	i	11		
49711	opetustuokio	o	o	12		
49712	opetustyö	o	ö	9		
49713	opetusvelvollisuus	o	s	18		
49714	opetusvideo	o	o	11		
49715	opetusväline	o	e	12		
49716	opetusvälineistö	o	ö	16		
49717	opiaatti	o	i	8		
49718	opillinen	o	n	9		
49719	opillisesti	o	i	11		
49720	opinahjo	o	o	8		
49721	opinala	o	a	7		
49722	opinhalu	o	u	8		
49723	opinhaluinen	o	n	12		
49724	opinkappale	o	e	11		
49725	opinkäsitys	o	s	11		
49726	opinnot	o	t	7		
49727	opinnäyte	o	e	9		
49728	opintie	o	e	7		
49729	opintoapuraha	o	a	13		
49730	opintojakso	o	o	11		
49731	opintokerho	o	o	11		
49732	opintokerholainen	o	n	17		
49733	opintokirja	o	a	11		
49734	opintolaina	o	a	11		
49735	opintolinja	o	a	11		
49736	opintomatka	o	a	11		
49737	opinto-ohjaaja	o	a	14		
49738	opinto-ohjelma	o	a	14		
49739	opintopiiri	o	i	11		
49740	opintoraha	o	a	10		
49741	opintosuunnitelma	o	a	17		
49742	opintotuki	o	i	10		
49743	opintovapaa	o	a	11		
49744	opintovelka	o	a	11		
49745	opintoviikko	o	o	12		
49746	opiskelija	o	a	10		
49747	opiskelija-alennus	o	s	18		
49748	opiskelija-asunto	o	o	17		
49749	opiskelija-asuntola	o	a	19		
49750	opiskelija-avioliitto	o	o	21		
49751	opiskelijaboksi	o	i	15		
49752	opiskelijakortti	o	i	16		
49753	opiskelijapaikka	o	a	16		
49754	opiskelijavaihto	o	o	16		
49755	opiskelijayhdistys	o	s	18		
49756	opiskella	o	a	9		
49757	opiskelu	o	u	8		
49758	opiskeluaika	o	a	12		
49759	opiskelukaveri	o	i	14		
49760	opiskeluoikeus	o	s	14		
49761	opiskelupaikka	o	a	14		
49762	opiskelupaikkakunta	o	a	19		
49763	opiskelutoveri	o	i	14		
49764	opiskelutoverukset	o	t	18		
49765	opiskeluvuosi	o	i	13		
49766	opisto	o	o	6		
49767	opistoaste	o	e	10		
49768	opistoasteinen	o	n	14		
49769	opistoinsinööri	o	i	15		
49770	opistolainen	o	n	12		
49771	opistoupseeri	o	i	13		
49772	opo	o	o	3		
49773	opossumi	o	i	8		
49774	oppi	o	i	4		
49775	oppia	o	a	5		
49776	oppiaika	o	a	8		
49777	oppiaine	o	e	8		
49778	oppiarvo	o	o	8		
49779	oppihistoria	o	a	12		
49780	oppi-isä	o	ä	8		
49781	oppijakso	o	o	9		
49782	oppijärjestelmä	o	ä	15		
49783	oppikirja	o	a	9		
49784	oppikoulu	o	u	9		
49785	oppikurssi	o	i	10		
49786	oppilaanohjaus	o	s	14		
49787	oppilaitos	o	s	10		
49788	oppilas	o	s	7		
49789	oppilasaines	o	s	12		
49790	oppilasarvostelu	o	u	16		
49791	oppilasasuntola	o	a	15		
49792	oppilashuolto	o	o	13		
49793	oppilaskirjasto	o	o	15		
49794	oppilaskoti	o	i	11		
49795	oppilaskunta	o	a	12		
49796	oppilasmatrikkeli	o	i	17		
49797	oppilasmäärä	o	ä	12		
49798	oppilasnäyte	o	e	12		
49799	oppilastyö	o	ö	10		
49800	oppilasvaihto	o	o	13		
49801	oppilasvalinta	o	a	14		
49802	oppilause	o	e	9		
49803	oppimateriaali	o	i	14		
49804	oppimaton	o	n	9		
49805	oppimestari	o	i	11		
49806	oppimiskyky	o	y	11		
49807	oppimiskykyinen	o	n	15		
49808	oppimispeli	o	i	11		
49809	oppimisvaikeus	o	s	14		
49810	oppimäärä	o	ä	9		
49811	oppineesti	o	i	10		
49812	oppineisto	o	o	10		
49813	oppineisuus	o	s	11		
49814	oppineittenkukka	o	a	16		
49815	oppinen	o	n	7		
49816	oppinut	o	t	7		
49817	oppipoika	o	a	9		
49818	oppirahat	o	t	9		
49819	oppirakennelma	o	a	14		
49820	oppiriita	o	a	9		
49821	oppisopimus	o	s	11		
49822	oppisopimusaika	o	a	15		
49823	oppisopimussuhde	o	e	16		
49824	oppisuunta	o	a	10		
49825	oppisuus	o	s	8		
49826	oppitekoinen	o	n	12		
49827	oppitodistus	o	s	12		
49828	oppitunti	o	i	9		
49829	oppituoli	o	i	9		
49830	oppivainen	o	n	10		
49831	oppivelvollinen	o	n	15		
49832	oppivelvollisuus	o	s	16		
49833	oppivelvollisuusikä	o	ä	19		
49834	oppivelvollisuuskoulu	o	u	21		
49835	oppivuosi	o	i	9		
49836	opponentti	o	i	10		
49837	opponoida	o	a	9		
49838	opponointi	o	i	10		
49839	opportunismi	o	i	12		
49840	opportunisti	o	i	12		
49841	opportunistinen	o	n	15		
49842	oppositio	o	o	9		
49843	oppositioasenne	o	e	15		
49844	oppositiopolitiikka	o	a	19		
49845	oppositiopuolue	o	e	15		
49846	oppositioryhmä	o	ä	14		
49847	op-taide	o	e	8		
49848	optiikka	o	a	8		
49849	optikko	o	o	7		
49850	optimaalinen	o	n	12		
49851	optimi	o	i	6		
49852	optimiarvo	o	o	10		
49853	optimilämpötila	o	a	15		
49854	optimismi	o	i	9		
49855	optimisti	o	i	9		
49856	optimistijolla	o	a	14		
49857	optimistinen	o	n	12		
49858	optimistisesti	o	i	14		
49859	optimistisuus	o	s	13		
49860	optimoida	o	a	9		
49861	optimointi	o	i	10		
49862	optinen	o	n	7		
49863	optio	o	o	5		
49864	optiokauppa	o	a	11		
49865	optiolaina	o	a	10		
49866	optiomarkkinat	o	t	14		
49867	optio-oikeus	o	s	12		
49868	optiopörssi	o	i	11		
49869	optiotodistus	o	s	13		
49870	optisesti	o	i	9		
49871	optoelektroniikka	o	a	17		
49872	optoelektroninen	o	n	16		
49873	optometria	o	a	10		
49874	opuntia	o	a	7		
49875	opus	o	s	4		
49876	ora	o	a	3		
49877	oraakkeli	o	i	9		
49878	oraakkelimainen	o	n	15		
49879	oraakkelimaisesti	o	i	17		
49880	oraalinen	o	n	9		
49881	orakas	o	s	6		
49882	oralehti	o	i	8		
49883	orangutangi	o	i	11		
49884	oranki	o	i	6		
49885	oranssi	o	i	7		
49886	oranssinen	o	n	10		
49887	oranssinkeltainen	o	n	17		
49888	oranssinpunainen	o	n	16		
49889	oranssinvärinen	o	n	15		
49890	orapaatsama	o	a	11		
49891	orapihlaja	o	a	10		
49892	orapihlaja-aita	o	a	15		
49893	oras	o	s	4		
49894	oraspelto	o	o	9		
49895	orastaa	o	a	7		
49896	orastoukka	o	a	10		
49897	orastua	o	a	7		
49898	orastus	o	s	7		
49899	orasyökkönen	o	n	12		
49900	oratorio	o	o	8		
49901	orava	o	a	5		
49902	oravanmarja	o	a	11		
49903	oravannahka	o	a	11		
49904	oravannahkainen	o	n	15		
49905	oravanpesä	o	ä	10		
49906	oravanpoika	o	a	11		
49907	oravanpoikanen	o	n	14		
49908	oravanpyörä	o	ä	11		
49909	ordinaaliluku	o	u	13		
49910	ordinaalilukusana	o	a	17		
49911	ordinaatta	o	a	10		
49912	ordoviikki	o	i	10		
49913	ordoviikkikausi	o	i	15		
49914	ordoviikkinen	o	n	13		
49915	oregano	o	o	7		
49916	orgaani	o	i	7		
49917	orgaaninen	o	n	10		
49918	orgaanisesti	o	i	12		
49919	organdi	o	i	7		
49920	organisaatio	o	o	12		
49921	organisaatiokaavio	o	o	18		
49922	organisaatioviestintä	o	ä	21		
49923	organisaattori	o	i	14		
49924	organisatorinen	o	n	15		
49925	organismi	o	i	9		
49926	organisoida	o	a	11		
49927	organisoija	o	a	11		
49928	organisointi	o	i	12		
49929	organisointikyky	o	y	16		
49930	organisointikykyinen	o	n	20		
49931	organisoitua	o	a	12		
49932	organogeeninen	o	n	14		
49933	orgasmi	o	i	7		
49934	orgastinen	o	n	10		
49935	orgiat	o	t	6		
49936	orhi	o	i	4		
49937	ori	o	i	3		
49938	oribletti	o	i	9		
49939	orientaalinen	o	n	13		
49940	orientaatio	o	o	11		
49941	orientalisti	o	i	12		
49942	orientalistiikka	o	a	16		
49943	orientoida	o	a	10		
49944	orientointi	o	i	11		
49945	orientoitua	o	a	11		
49946	orientti	o	i	8		
49947	originaali	o	i	10		
49948	originaalinen	o	n	13		
49949	originaalisuus	o	s	14		
49950	originaliteetti	o	i	15		
49951	originelli	o	i	10		
49952	origo	o	o	5		
49953	orja	o	a	4		
49954	orjailla	o	a	8		
49955	orjailu	o	u	7		
49956	orjakauppa	o	a	10		
49957	orjallinen	o	n	10		
49958	orjallisesti	o	i	12		
49959	orjamainen	o	n	10		
49960	orjamaisesti	o	i	12		
49961	orjanlaakeri	o	i	12		
49962	orjanruusu	o	u	10		
49963	orjantappura	o	a	12		
49964	orjantappurakruunu	o	u	18		
49965	orjapiiskuri	o	i	12		
49966	orjuus	o	s	6		
49967	orjuuttaa	o	a	9		
49968	orjuutus	o	s	8		
49969	orkesteri	o	i	9		
49970	orkesterimusiikki	o	i	17		
49971	orkesterimuusikko	o	o	17		
49972	orkesterinjohtaja	o	a	17		
49973	orkesterisarja	o	a	14		
49974	orkesterisovitus	o	s	16		
49975	orkesterisyvennys	o	s	17		
49976	orkesterisäestys	o	s	16		
49977	orkesterisävellys	o	s	17		
49978	orkesteritausta	o	a	15		
49979	orkesteriteos	o	s	13		
49980	orkestraatio	o	o	12		
49981	orkestroida	o	a	11		
49982	orkestrointi	o	i	12		
49983	orkidea	o	a	7		
49984	orkku	o	u	5		
49985	ornamentaalinen	o	n	15		
49986	ornamentiikka	o	a	13		
49987	ornamentti	o	i	10		
49988	ornitologi	o	i	10		
49989	ornitologia	o	a	11		
49990	ornitologinen	o	n	13		
49991	orpana	o	a	6		
49992	orpo	o	o	4		
49993	orpokoti	o	i	8		
49994	orpolapsi	o	i	9		
49995	orpopoika	o	a	9		
49996	orpotyttö	o	ö	9		
49997	orpous	o	s	6		
49998	orsi	o	i	4		
49999	ortodoksi	o	i	9		
50000	ortodoksia	o	a	10		
50001	ortodoksinen	o	n	12		
50002	ortodoksisuus	o	s	13		
50003	ortografia	o	a	10		
50004	ortokuva	o	a	8		
50005	ortopedi	o	i	8		
50006	ortopedia	o	a	9		
50007	ortopedinen	o	n	11		
50008	orvaskesi	o	i	9		
50009	orvokinsininen	o	n	14		
50010	orvokki	o	i	7		
50011	osa	o	a	3		
50012	osa-aikaeläke	o	e	13		
50013	osa-aikainen	o	n	12		
50014	osa-aikaomistus	o	s	15		
50015	osa-aikatyö	o	ö	11		
50016	osa-aikaviljelijä	o	ä	17		
50017	osa-aikaviljely	o	y	15		
50018	osaaja	o	a	6		
50019	osa-alue	o	e	8		
50020	osaaminen	o	n	9		
50021	osaaottava	o	a	10		
50022	osaaottavasti	o	i	13		
50023	osaeläke	o	e	8		
50024	osainen	o	n	7		
50025	osaisuus	o	s	8		
50026	osajako	o	o	7		
50027	osajoukko	o	o	9		
50028	osakas	o	s	6		
50029	osakasluettelo	o	o	14		
50030	osake	o	e	5		
50031	osakeanti	o	i	9		
50032	osakeasunto	o	o	11		
50033	osake-emissio	o	o	13		
50034	osake-enemmistö	o	ö	15		
50035	osakehuoneisto	o	o	14		
50036	osakeindeksi	o	i	12		
50037	osakekanta	o	a	10		
50038	osakekauppa	o	a	11		
50039	osakekirja	o	a	10		
50040	osakeluettelo	o	o	13		
50041	osakemarkkinat	o	t	14		
50042	osakemerkintä	o	ä	13		
50043	osakeoptio	o	o	10		
50044	osakepääoma	o	a	11		
50045	osakesalkku	o	u	11		
50046	osakesäästäjä	o	ä	13		
50047	osakesäästäminen	o	n	16		
50048	osaketalo	o	o	9		
50049	osakeyhtiö	o	ö	10		
50050	osakkeenmerkintä	o	ä	16		
50051	osakkeenomistaja	o	a	16		
50052	osakkeisto	o	o	10		
50053	osakkuus	o	s	8		
50054	osakseen	o	n	8		
50055	osaksi	o	i	6		
50056	osakulttuuri	o	i	12		
50057	osakunta	o	a	8		
50058	osakuntaelämä	o	ä	13		
50059	osakuntalainen	o	n	14		
50060	osakuntanauha	o	a	13		
50061	osakuntatalo	o	o	12		
50062	osallinen	o	n	9		
50063	osallistua	o	a	10		
50064	osallistuja	o	a	11		
50065	osallisuus	o	s	10		
50066	osamaksu	o	u	8		
50067	osamaksuerä	o	ä	11		
50068	osamaksuhinta	o	a	13		
50069	osamaksukauppa	o	a	14		
50070	osamaksukorko	o	o	13		
50071	osamaksuluotto	o	o	14		
50072	osamaksusopimus	o	s	15		
50073	osamatkamittari	o	i	15		
50074	osamietintö	o	ö	11		
50075	osamäärä	o	ä	8		
50076	osanen	o	n	6		
50077	osanottaja	o	a	10		
50078	osanottajamaa	o	a	13		
50079	osanotto	o	o	8		
50080	osanottomaksu	o	u	13		
50081	osanottotodistus	o	s	16		
50082	osaobjekti	o	i	10		
50083	osapalkka	o	a	9		
50084	osapalkkio	o	o	10		
50085	osapuilleen	o	n	11		
50086	osapuoli	o	i	8		
50087	osapäiväapulainen	o	n	17		
50088	osapäiväinen	o	n	12		
50089	osapäivätoimi	o	i	13		
50090	osapäivätoiminen	o	n	16		
50091	osapäivätoimisesti	o	i	18		
50092	osapäivätyö	o	ö	11		
50093	osapäivätyöntekijä	o	ä	18		
50094	osasto	o	o	6		
50095	osastoida	o	a	9		
50096	osastoinen	o	n	10		
50097	osastonhoitaja	o	a	14		
50098	osastonlääkäri	o	i	14		
50099	osastopäällikkö	o	ö	15		
50100	osastosihteeri	o	i	14		
50101	osasubjekti	o	i	11		
50102	osasuoritus	o	s	11		
50103	osasyy	o	y	6		
50104	osasyyllinen	o	n	12		
50105	osasävel	o	l	8		
50106	osata	o	a	5		
50107	osatavoite	o	e	10		
50108	osatekijä	o	ä	9		
50109	osaton	o	n	6		
50110	osatotuus	o	s	9		
50111	osattomuus	o	s	10		
50112	osavaltio	o	o	9		
50113	osavastuu	o	u	9		
50114	osavuosikatsaus	o	s	15		
50115	oseanologia	o	a	11		
50116	oselotti	o	i	8		
50117	osin	o	n	4		
50118	osinko	o	o	6		
50119	osinkolippu	o	u	11		
50120	osinkotulo	o	o	10		
50121	osinkovero	o	o	10		
50122	osio	o	o	4		
50123	ositella	o	a	8		
50124	ositettava	o	a	10		
50125	osittaa	o	a	7		
50126	osittain	o	n	8		
50127	osittainen	o	n	10		
50128	osittelu	o	u	8		
50129	ositus	o	s	6		
50130	osituskäyttö	o	ö	12		
50131	osituslasku	o	u	11		
50132	oskarinkokoinen	o	n	15		
50133	oskillaatio	o	o	11		
50134	oskillaattori	o	i	13		
50135	oskilloskooppi	o	i	14		
50136	osmankäämi	o	i	10		
50137	osmansolmu	o	u	10		
50138	osmium	o	m	6		
50139	osmonsolmu	o	u	10		
50140	osmoosi	o	i	7		
50141	osmoottinen	o	n	11		
50142	osoite	o	e	6		
50143	osoitekortti	o	i	12		
50144	osoitelappu	o	u	11		
50145	osoitella	o	a	9		
50146	osoitetarra	o	a	11		
50147	osoitetoimipaikka	o	a	17		
50148	osoitetoimisto	o	o	14		
50149	osoitin	o	n	7		
50150	osoittaa	o	a	8		
50151	osoittaja	o	a	9		
50152	osoittautua	o	a	11		
50153	osoitteisto	o	o	11		
50154	osoittelu	o	u	9		
50155	osoitus	o	s	7		
50156	ossi	o	i	4		
50157	osso buco	o	o	9		
50158	ostaa	o	a	5		
50159	ostaja	o	a	6		
50160	ostajamaa	o	a	9		
50161	ostari	o	i	6		
50162	ostattaa	o	a	8		
50163	ostella	o	a	7		
50164	ostelu	o	u	6		
50165	osteomalasia	o	a	12		
50166	osteopaatti	o	i	11		
50167	osteopatia	o	a	10		
50168	osteoporoosi	o	i	12		
50169	osteri	o	i	6		
50170	osterivinokas	o	s	13		
50171	ostjakki	o	i	8		
50172	osto	o	o	4		
50173	ostohalu	o	u	8		
50174	ostohalukkuus	o	s	13		
50175	ostohinta	o	a	9		
50176	ostohyvitys	o	s	11		
50177	ostokeskus	o	s	10		
50178	ostokortti	o	i	10		
50179	ostokurssi	o	i	10		
50180	ostokyky	o	y	8		
50181	ostokykyinen	o	n	12		
50182	ostoliike	o	e	9		
50183	ostopalautus	o	s	12		
50184	ostopalvelu	o	u	11		
50185	ostoparatiisi	o	i	13		
50186	ostopäätös	o	s	10		
50187	ostoryntäys	o	s	11		
50188	ostos	o	s	5		
50189	ostoskanava	o	a	11		
50190	ostoskassi	o	i	10		
50191	ostoskeskus	o	s	11		
50192	ostoskori	o	i	9		
50193	ostoskärry	o	y	10		
50194	ostoslaukku	o	u	11		
50195	ostoslista	o	a	10		
50196	ostosmatka	o	a	10		
50197	ostosopimus	o	s	11		
50198	ostotottumus	o	s	12		
50199	ostouskollisuus	o	s	15		
50200	ostovoima	o	a	9		
50201	ostovoimainen	o	n	13		
50202	osua	o	a	4		
50203	osuma	o	a	5		
50204	osumatarkkuus	o	s	13		
50205	osuttaa	o	a	7		
50206	osuus	o	s	5		
50207	osuuskaupanhoitaja	o	a	18		
50208	osuuskauppa	o	a	11		
50209	osuuskauppaväki	o	i	15		
50210	osuuskirja	o	a	10		
50211	osuuskunnallinen	o	n	16		
50212	osuuskunta	o	a	10		
50213	osuusliike	o	e	10		
50214	osuusmaksu	o	u	10		
50215	osuusmeijeri	o	i	12		
50216	osuuspankki	o	i	11		
50217	osuuspääoma	o	a	11		
50218	osuusteurastamo	o	o	15		
50219	osuustodistus	o	s	13		
50220	osuustoiminnallinen	o	n	19		
50221	osuustoiminta	o	a	13		
50222	osuustoiminta-aate	o	e	18		
50223	osuustoimintajärjestö	o	ö	21		
50224	osuva	o	a	5		
50225	osuvasti	o	i	8		
50226	osuvuus	o	s	7		
50227	osviitta	o	a	8		
50228	ota	o	a	3		
50229	otakilokki	o	i	10		
50230	otaksua	o	a	7		
50231	otaksuma	o	a	8		
50232	otaksuttavasti	o	i	14		
50233	otanta	o	a	6		
50234	otantatutkimus	o	s	14		
50235	otattaa	o	a	7		
50236	ote	o	e	3		
50237	otelauta	o	a	8		
50238	otella	o	a	6		
50239	oteääni	o	i	7		
50240	otin	o	n	4		
50241	otollinen	o	n	9		
50242	otollisesti	o	i	11		
50243	otollisuus	o	s	10		
50244	otos	o	s	4		
50245	otsa	o	a	4		
50246	otsaharja	o	a	9		
50247	otsahius	o	s	8		
50248	otsainen	o	n	8		
50249	otsake	o	e	6		
50250	otsakihara	o	a	10		
50251	otsalamppu	o	u	10		
50252	otsalohko	o	o	9		
50253	otsaluu	o	u	7		
50254	otsanahka	o	a	9		
50255	otsanauha	o	a	9		
50256	otsaontelo	o	o	10		
50257	otsapeili	o	i	9		
50258	otsaripa	o	a	8		
50259	otsaryppy	o	y	9		
50260	otsasuoni	o	i	9		
50261	otsatukka	o	a	9		
50262	otsatöyhtö	o	ö	10		
50263	otsavanne	o	e	9		
50264	otselotti	o	i	9		
50265	otsikko	o	o	7		
50266	otsikkoaine	o	e	11		
50267	otsikkohakusana	o	a	15		
50268	otsikkojuliste	o	e	14		
50269	otsikkokoe	o	e	10		
50270	otsikoida	o	a	9		
50271	otsikointi	o	i	10		
50272	otso	o	o	4		
50273	otsoni	o	i	6		
50274	otsoniaukko	o	o	11		
50275	otsonikato	o	o	10		
50276	otsonikerros	o	s	12		
50277	otsonisoida	o	a	11		
50278	otsonisointi	o	i	12		
50279	otsonoida	o	a	9		
50280	otsonointi	o	i	10		
50281	ottaa	o	a	5		
50282	ottaja	o	a	6		
50283	ottamo	o	o	6		
50284	ottava	o	a	6		
50285	otteinen	o	n	8		
50286	ottelija	o	a	8		
50287	ottelu	o	u	6		
50288	otteluaika	o	a	10		
50289	ottelupallo	o	o	11		
50290	ottelurangaistus	o	s	16		
50291	ottelutulos	o	s	11		
50292	otto	o	o	4		
50293	ottolainaus	o	s	11		
50294	ottolapsi	o	i	9		
50295	ottomaani	o	i	9		
50296	ottomoottori	o	i	12		
50297	ottopoika	o	a	9		
50298	ottotyttö	o	ö	9		
50299	ottotytär	o	r	9		
50300	ottovanhempi	o	i	12		
50301	otus	o	s	4		
50302	oudokseltaan	o	n	12		
50303	oudoksua	o	a	8		
50304	oudoksunta	o	a	10		
50305	oudoksuttaa	o	a	11		
50306	oudonmakuinen	o	n	13		
50307	oudonnäköinen	o	n	13		
50308	oudostella	o	a	10		
50309	oudosti	o	i	7		
50310	oudostuttaa	o	a	11		
50311	ounastella	o	a	10		
50312	out	o	t	3		
50313	outo	o	o	4		
50314	outous	o	s	6		
50315	output	o	t	6		
50316	outsider	o	r	8		
50317	ouzo	o	o	4		
